split,line_no,segment_id,duration_seconds,start_time,end_time,text_len,word_count,english_token_count,number_count,cs_terms_count,cs_terms_count_given,cs_terms_list_size,topic,audio_present,has_original_video_link,has_original_video_title,suspect,suspect_reasons,segment_text_preview,cs_terms_preview
train,9699,Med_CS-4675_1-3,7.0,1781482680000.0,1781483100000.0,155,36,52,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Vậy thì Glasgow là một cái thang điểm để chúng ta đánh giá cái tri giác của bệnh nhân là một. Và thứ hai chúng ta đánh giá cái mức độ hôn mê của bệnh nhân.,Glasgow
train,9700,Med_CS-4675_1-4,4.0,1781483100000.0,1781483340000.0,120,25,41,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thông thường các bạn sẽ thấy rằng thang Glasgow các bạn đánh giá ai? Thứ nhất là những bệnh nhân chấn thương sọ não này.,Glasgow
train,9701,Med_CS-4675_1-5,6.0,1781483340000.0,1781483700000.0,136,30,43,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Có nghĩa là 100% bệnh nhân chấn thương sọ não vô đều phải đánh giá thang điểm Glasgow. Có dù họ chỉ là một chấn thương đầu thôi các bạn.,Glasgow
train,9702,Med_CS-4675_1-7,4.0,1781484120000.0,1781484360000.0,74,17,24,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và cái thứ ba nữa là các bạn có thể đánh giá Glasgow cho bình thường luôn.,Glasgow
train,9703,Med_CS-4675_1-8,5.0,1781484360000.0,1781484660000.0,105,26,37,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ví dụ như như thầy với các bạn bây giờ hiện tại Glasgow của thầy và các bạn là 15 điểm, ví dụ như thế ha.",Glasgow
train,9704,Med_CS-4675_1-9,4.0,1781484660000.0,1781484900000.0,60,14,19,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Vậy thang điểm Glasgow nó là cái gì? À các bạn quan sát đây.,Glasgow
train,9705,Med_CS-4675_2-10,5.0,1781486160000.0,1781486460000.0,114,26,40,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cho nên chính vì vậy khi mà bạn thấy được Glasgow như vậy các bạn có thể tiên lượng được điều gì điều gì, vân vân.",Glasgow
train,9706,Med_CS-4675_2-11,7.0,1781486460000.0,1781486880000.0,147,34,52,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"À các bạn nhớ ra được điều này cho thầy ha. Đó. Có một số trường hợp như thế này các bạn, bệnh nhân đi vào viện, Glasgow của bệnh nhân là bảy điểm.",Glasgow
train,9707,Med_CS-4675_2-12,13.0,1781488620000.0,1781489400000.0,261,57,90,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Có nghĩa là nhịp thở bệnh nhân hoàn toàn theo máy. Vậy theo các bạn lúc đó bệnh nhân đang Glasgow bảy điểm, thở chống máy, bác sĩ cho chỉ định đó là dùng thuốc ",Glasgow
train,9708,Med_CS-4675_2-15,8.0,1781495100000.0,1781495580000.0,140,32,48,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thầy nói như thế để làm gì? Ví dụ bạn ghi bệnh nhân Glasgow ba điểm, đúng không? Mà bạn vẫn không có chừa can thiệp một cái biện pháp gì cả.",Glasgow
train,9709,Med_CS-4675_2-17,8.0,1781496180000.0,1781496660000.0,203,43,68,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đó là việc mà các bạn khám tổng trạng và cái thang điểm Glasgow. Ngay cả một sinh viên bây giờ mới ra trường, đứng trước một bệnh nhân đánh giá bệnh nhân Glasgo",Glasgow
train,9710,Med_CS-4675_2-18,9.0,1781497080000.0,1781497620000.0,173,40,62,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Bây giờ các bạn có thể về các bạn làm trên ví dụ những cái người nhà của mình hoặc là mình tập mình học mà, mình tự đánh giá thử là cái trường hợp đó Glasgow ba",Glasgow
train,9711,Med_CS-4675_2-2,3.0,1781482140000.0,1781482320000.0,64,13,21,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"cho không nói nhiều, Glasgow lúc này là ba điểm, đúng không nào?",Glasgow
train,9712,Med_CS-4675_2-20,11.0,1781500200000.0,1781500860000.0,233,56,82,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đến khi họ khám xong á, họ cho được Glasgow hoặc là cho được cái đó thì các bạn cũng quay lại các bạn khám đi. các bạn coi thử có thấy tại sao là họ lại đưa ra ",Glasgow
train,9713,Med_CS-4675_2-3,5.0,1781482380000.0,1781482680000.0,136,30,44,2,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,thấy rằng là thông thường Glasgow của chúng ta đạt mức khoảng là nếu như những trường hợp bệnh nhân nặng á là khoảng là từ 3 đến 8 điểm.,Glasgow
train,9714,Med_CS-4675_2-9,6.0,1781485680000.0,1781486040000.0,137,30,48,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hoặc là bệnh nhân có dấu hiệu thở yếu, thở hoặc là bệnh nhân có dấu hiệu nhược cơ và trong trường hợp đó Glasgow bệnh nhân dưới tám điểm.",Glasgow
train,9715,Med_CS-4676_2-5,6.0,1781489520000.0,1781489880000.0,84,20,31,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Rồi còn cái dấu nữa đó là dấu tổn thương bó tháp đó các bạn, gọi là dấu Babinski ha.",Babinski
train,9716,Med_CS-4676_2-7,3.0,1781492100000.0,1781492280000.0,46,11,16,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Còn dấu Babinski là sao các bạn? Nó sẽ xòe ra.,Babinski
train,9717,Med_CS-4678-2,6.0,1781485860000.0,1781486220000.0,84,19,30,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Rồi em làm lại đây. Chào anh, hôm nay tôi bác sĩ xin phép khám điểm Glasgow của anh.",Glasgow
train,9718,Med_CS-4678-6,8.0,1781492220000.0,1781492700000.0,149,32,52,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nên mình đánh giá từng phần và những trường hợp bệnh nhân đó là chúng ta sẽ không có cộng, cộng điểm Glasgow tổng nữa, chúng ta sẽ báo cáo từng phần.",Glasgow
train,9719,Med_CS-467_2-9,5.0,1781490720000.0,1781491020000.0,103,22,35,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ngoài ra, thận còn giúp điều hòa huyết áp, sản xuất hormone và duy trì cân bằng điện giải trong cơ thể.",hormone
train,9720,Med_CS-4696-5,10.0,1781487180000.0,1781487780000.0,175,42,62,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nhiễm một thể, nhiễm sắc thể giới tính có thể xuất hiện rối loạn do bộ mã di truyền từ bố hoặc mẹ bị khuyết thiếu, chính vì lý do này mà dẫn đến sự rối loạn của",nST
train,9721,Med_CS-4697_1-1,4.0,1781481720000.0,1781481960000.0,79,20,28,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Hội chứng Turner là một dị tật bẩm sinh xảy ra phổ biến ở các bé gái và phụ nữ.,Turner
train,9722,Med_CS-4697_1-11,8.0,1781488080000.0,1781488560000.0,137,31,45,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trong trường hợp mà bé gái bị hội chứng Turner, thì vì một lý do nào đó trong quá trình tinh trùng kết hợp với trứng để tạo thành hợp tử.",Turner
train,9723,Med_CS-4697_1-18,7.0,1781492340000.0,1781492760000.0,87,18,28,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Còn dạng thứ hai của hội chứng Turner đó chính là cái hội chứng khảm, chiếm khoảng 30%.",Turner
train,9724,Med_CS-4697_1-22,7.0,1781494320000.0,1781494740000.0,139,34,49,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và những cái tế bào bình thường xen lẫn với cái tế bào có bộ nhiễm sắc thể dị bội thì cái em bé đó được gọi là hội chứng Turner ở thể khảm.,Turner
train,9725,Med_CS-4697_1-25,6.0,1781496900000.0,1781497260000.0,148,35,52,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Do vậy mà cái hội chứng này nó gọi là hội chứng Turner di truyền thì nó cũng chỉ chiếm tỉ lệ rất là nhỏ trong cái các cái ca mà bị hội chứng Turner.,Turner
train,9726,Med_CS-4697_1-27,14.0,1781497620000.0,1781498460000.0,223,56,74,3,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Và đối với cái tỉ lệ mắc của hội chứng Turner thì như tôi đã vừa trao đổi ở phần trên thì nó sẽ xảy ra ở với cái tỉ lệ là 1/2500 bé gái, có nghĩa là trong cái 2",Turner
train,9727,Med_CS-4697_1-29,5.0,1781499420000.0,1781499720000.0,103,25,38,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và do vậy thì nó cũng sẽ ảnh hưởng tới cái đặc điểm cấu trúc cơ thể của các bé gái bị hội chứng Turner.,Turner
train,9728,Med_CS-4697_1-3,6.0,1781482260000.0,1781482620000.0,82,20,29,2,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và tần suất xuất hiện của hội chứng Turner xảy ra với tỉ lệ là 1 trên 2500 bé gái.,Turner
train,9729,Med_CS-4697_1-33,11.0,1781502120000.0,1781502780000.0,217,51,82,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Do vậy mà nó cũng ảnh hưởng tới các cái nội tiết tố nữ và do vậy thì nó cũng ảnh hưởng tới cái việc mà hệ cơ xương khớp của các bé gái hội chứng Turner, do vậy ",Turner
train,9730,Med_CS-4697_1-34,6.0,1781502840000.0,1781503200000.0,99,23,32,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và trong số các bé gái bị hội chứng Turner thì nó có khoảng 20% là có hiện tượng cong vẹo cột sống.,Turner
train,9731,Med_CS-4697_1-35,3.0,1781503320000.0,1781503500000.0,99,22,36,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì chúng ta thấy là đây là cái những cái triệu chứng điển hình của các bé gái bị hội chứng Turner.,Turner
train,9732,Med_CS-4697_1-36,6.0,1781504280000.0,1781504640000.0,106,25,36,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và điển hình nữa là ở các bé gái có hội chứng Turner là có cái hiện tượng là chu kỳ kinh nguyệt không đều.,Turner
train,9733,Med_CS-4697_1-5,10.0,1781482980000.0,1781483580000.0,154,35,55,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì dẫn đến việc mà các bé gái mắc hội chứng Turner có rất nhiều những cái khiếm khuyết về mặt cấu trúc cơ thể, ví dụ như là có chiều dài, chiều cao thấp.",Turner
train,9734,Med_CS-4697_1-6,10.0,1781484120000.0,1781484720000.0,183,43,71,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Ngoài ra thì một số các cái do những cái khiếm khuyết về mặt cấu tạo cấu trúc cơ thể sẽ dẫn đến những cái một số các cái tình trạng bệnh lý mà các bé gái với hộ,Turner
train,9735,Med_CS-4697_1-9,7.0,1781486760000.0,1781487180000.0,151,34,52,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì mỗi cặp nhiễm sắc thể tương đồng sẽ gồm hai nhiễm sắc thể giống nhau hoàn toàn về mặt số lượng, kích thước cũng như là các cái gen định vị trên đó.",gen
train,9736,Med_CS-4697_2-1,5.0,1781481600000.0,1781481900000.0,105,24,38,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì đây chúng ta có thể nhìn thấy một số cái đặc điểm hội chứng điển hình của bé gái bị hội chứng Turner.,Turner
train,9737,Med_CS-4697_2-13,15.0,1781492940000.0,1781493840000.0,187,43,58,2,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ngoài ra thì các cái xét nghiệm về chọc ối ở tuần thứ 16, 18 cũng sẽ có góp phần các cái thông tin để đánh giá được cái nguy cơ mắc cái hội chứng Turner ngay từ",Turner
train,9738,Med_CS-4697_2-14,12.0,1781493900000.0,1781494620000.0,219,52,79,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và đương nhiên là các cái cuối cùng là các cái đánh giá về mặt hình thái khi mà các các bé gái sinh ra và bước vào giai đoạn dậy thì cũng sẽ là những cái dữ liệ,Turner
train,9739,Med_CS-4697_2-15,17.0,1781494740000.0,1781495760000.0,262,62,95,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thế còn về cái liệu phác đồ điều trị của các bé gái mắc hội chứng Turner thì về cơ bản hiện nay chúng ta chưa có một cái phác đồ điều trị triệt để cho các cái d,Turner
train,9740,Med_CS-4697_2-18,6.0,1781498580000.0,1781498940000.0,100,23,34,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Cái phương pháp điều trị thứ hai ở đây là chính là cái liệu pháp estrogen là một cái nội tiết tố nữ.,estrogen
train,9741,Med_CS-4697_2-19,5.0,1781498940000.0,1781499240000.0,123,30,46,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và với cái việc mà bổ sung tăng cường các cái nội tiết tố nữ cho các bé gái bị hội chứng Turner thì cũng sẽ giúp cho các em,Turner
train,9742,Med_CS-4697_2-2,7.0,1781483400000.0,1781483820000.0,124,29,45,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Tương tự như vậy thì các cái hiện tượng chúng ta thấy là đây là cái ngón tay đặc thù của các bé gái mà mắc hội chứng Turner.,Turner
train,9743,Med_CS-4697_2-20,8.0,1781501400000.0,1781501880000.0,144,34,42,2,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cái liệu pháp thứ ba ở đây là chính là cái việc mà bổ sung progestin định kỳ, đặc biệt là trong giai đoạn mà các em giai đoạn từ 11 đến 12 tuổi.",progestin
train,9744,Med_CS-4697_2-23,12.0,1781503560000.0,1781504280000.0,152,35,50,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Liên quan đến các cái phương pháp hỗ trợ điều trị và ngăn ngừa các hội chứng Turner thì nếu như mà một một phụ nữ mà đã sinh con đầu bị hội chứng Turner,Turner
train,9745,Med_CS-4697_2-24,6.0,1781504280000.0,1781504640000.0,135,32,48,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,thì rất nhiều mẹ bầu có hỏi gửi câu hỏi đến cho chúng tôi là liệu rằng là em bé tiếp theo có nguy cơ bị mắc hội chứng Turner hay không.,Turner
train,9746,Med_CS-4697_2-3,11.0,1781483940000.0,1781484600000.0,214,51,80,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thế rồi là các cái vấn đề về răng miệng, chúng ta thấy là do cái ảnh hưởng cái hệ xương, cơ xương khớp thì do vậy mà cái cái răng của các em bé bé gái mắc hội c",Turner
train,9747,Med_CS-4697_2-7,10.0,1781487060000.0,1781487660000.0,186,43,67,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Đặc biệt là chúng ta thấy là đối với các bé gái bị hội chứng Turner thì cái buồng trứng có hiện tượng kém phát triển và thông thường đối với các cái phụ nữ em b,Turner
train,9748,Med_CS-4697_2-8,13.0,1781487720000.0,1781488500000.0,208,50,71,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,mà tùy vào cơ địa từng bé mà có hiện tượng có thể là mang thai thì các bé gái bị hội chứng Turner có xu hướng là dẫn đến hay giận gặp cái tình huống là sảy thai,Turner
train,9749,Med_CS-4697_3-1,7.0,1781481840000.0,1781482260000.0,155,34,57,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Bởi vì chúng ta biết là cái nguyên nhân gây ra hội chứng Turner chính là những cái bất thường về mặt số lượng nhiễm sắc thể, nó xảy ra một cách ngẫu nhiên.",Turner
train,9750,Med_CS-4697_3-11,7.0,1781490360000.0,1781490780000.0,157,36,55,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì như tôi đã trả lời ở phần trên là hội chứng Turner là một cái bất thường nhiễm sắc thể xảy ra một cách ngẫu nhiên, ngay từ giai đoạn mà tạo thành hợp tử.",Turner
train,9751,Med_CS-4697_3-12,5.0,1781491260000.0,1781491560000.0,126,29,42,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Tuy nhiên thì sâu xa hơn thì như tôi đã vừa trao đổi thì chúng ta có thể ngăn ngừa cái việc mà phát sinh cái hội chứng Turner.,Turner
train,9752,Med_CS-4697_3-13,12.0,1781492820000.0,1781493540000.0,271,61,97,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trên hình là các bạn thấy là đây là một cái ví dụ rất là điển hình của một phụ nữ mắc hội chứng Turner mà vẫn có khả năng hòa nhập được với cộng đồng, sinh hoạt",Turner
train,9753,Med_CS-4697_3-19,6.0,1781497560000.0,1781497920000.0,122,29,43,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Và như tôi đã nói ở phần trên thì hiện nay với cái sự phát triển của công nghệ giải trình tự gen thế hệ mới hiệu năng cao.,gen
train,9754,Med_CS-4697_3-20,6.0,1781498700000.0,1781499060000.0,117,25,40,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Trong đó có các cái hội chứng Turner là một trong bốn cái hội chứng liên quan đến bất thường nhiễm sắc thể giới tính.,Turner
train,9755,Med_CS-4697_3-4,4.0,1781485800000.0,1781486040000.0,62,14,20,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Câu hỏi là phụ nữ mắc hội chứng Turner có thể mang thai không?,Turner
train,9756,Med_CS-4697_3-5,4.0,1781486100000.0,1781486340000.0,95,22,32,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì như chúng tôi tôi đã vừa trao đổi phần trên thì nó có hai cái ba cái dạng hội chứng Turner.,Turner
train,9757,Med_CS-4697_3-7,8.0,1781488080000.0,1781488560000.0,118,28,41,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Do vậy mà nhìn chung thì các cái hội chứng phụ nữ mà mắc cái hội chứng Turner thì đều bị hạn chế về khả năng sinh sản.,Turner
train,9758,Med_CS-4697_3-8,9.0,1781488560000.0,1781489100000.0,158,37,58,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thế tuy nhiên hiện nay với cái sự phát triển của các cái kỹ thuật hỗ trợ sinh sản thì các cái phụ nữ mắc hội chứng Turner vẫn có được những cái cơ hội làm mẹ.,Turner
train,9759,Med_CS-4697_3-9,14.0,1781489100000.0,1781489940000.0,217,50,73,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thông qua cái việc mà các cái kỹ thuật hỗ trợ sinh sản thụ tinh nhân tạo hoặc là thụ tinh trong ống nghiệm thì những cái kỹ thuật đó cũng sẽ giúp cho các phụ nữ,Turner
train,9760,Med_CS-4699-10,5.0,1781490540000.0,1781490840000.0,85,21,28,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì cái nít ấy là lấy ADN tự do từ trong bánh nhau chứ không phải ADN tự do của thai.,ADN
train,9761,Med_CS-4699-12,11.0,1781492220000.0,1781492880000.0,190,45,67,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Còn nếu như mà là ở thai thì lúc đó chúng ta mới cần biết và chúng ta có thể có các cái biện pháp khắc phục sớm thì nó cũng có thể giải quyết một phần nào đấy c,Turner
train,9762,Med_CS-4699-14,7.0,1781495400000.0,1781495820000.0,125,29,39,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì chúng ta biết được trước xem có đúng là Turner hay không để chúng ta có cái thái độ xử trí một cách đúng mức và kịp thời.,Turner
train,9763,Med_CS-4699-3,6.0,1781483940000.0,1781484300000.0,101,23,33,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Vì vậy nên những người mà bị Turner như thế này thì người ta sau này là không thể có con bình thường.,Turner
train,9764,Med_CS-4699-4,5.0,1781484780000.0,1781485080000.0,94,21,34,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Cái đời sống của trường hợp hội chứng Turner nó phụ thuộc vào các cái dị tật ở phía bên trong.,Turner
train,9765,Med_CS-4699-5,12.0,1781485080000.0,1781485800000.0,167,41,61,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Thế còn thì nếu như không có kèm theo các cái dị tật thì nói chung là cuộc sống của những người Turner chỉ mỗi cái là cái cơ thể hơi lùn và có nếp da gáy ở cổ c,Turner
train,9766,Med_CS-4699-6,5.0,1781486760000.0,1781487060000.0,79,19,23,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"À chọc ối với hai lý do, một là xem xem khẳng định có đúng là Turner hay không?",Turner
train,9767,Med_CS-4699-7,11.0,1781487120000.0,1781487780000.0,182,45,61,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Nếu đúng là Turner thì chọc ối nó có giá trị gì? Thì nếu đúng là Turner ấy thì do cái là cơ thể lùn thì người ta có thể sử dụng một số các cái để mà khắc phục c,Turner
train,9768,Med_CS-470-4,6.0,1781485440000.0,1781485740000.0,81,19,27,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hơn nữa, ngoài ưu bướu bóng Vater, thì khối u đã di căn đến gan, phải cắt bỏ gan.",Vater
train,9769,Med_CS-4704-6,8.0,1781483520000.0,1781484000000.0,194,43,62,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chỉ có một cách duy nhất để anh có thể dùng được hết toàn bộ adrenaline trong người mình, đó là tưởng tượng ra một viễn cảnh tăm tối, giống như sự việc người mẹ",adrenalin
train,9770,Med_CS-471-2,11.0,1781484900000.0,1781485500000.0,93,20,30,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ờ nhưng mà phát hiện một cái khối, khối đậm độ mô mềm ở vùng bóng Vater, khoảng kích thước...",Vater
train,9771,Med_CS-471-6,7.0,1781488920000.0,1781489280000.0,90,21,28,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"CT thấy làm sao? CT là vùng bóng Vater có khối choán chỗ, đậm độ mô mềm, kích thước 13 mm.",Vater
train,9772,Med_CS-4710-3,9.0,1781485260000.0,1781485800000.0,154,35,44,4,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trận động đất có độ lớn 7,8 độ Richter xảy ra tại Thổ Nhĩ Kỳ và Syria vào rạng sáng ngày mùng 6 tháng 2 vừa qua, đã khiến cho hơn 41.000 người thiệt mạng.",Richter
train,9773,Med_CS-4711-5,10.0,1781495700000.0,1781496300000.0,162,36,52,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đơn giản chỉ vì không đủ giường bệnh, không đủ phòng chăm sóc đặc biệt, không đủ máy thở và các thiết bị khác để điều trị cho tất cả mọi bệnh nhân bị nhiễm viru",virus
train,9774,Med_CS-4719-1,7.0,1781497680000.0,1781498100000.0,122,26,41,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Rồi thôi để khẳng định trường hợp này chúng ta làm cái gì? Chúng ta làm cái gì? Siêu âm Doppler, siêu âm Doppler mạch máu.",Doppler
train,9775,Med_CS-4727_2-12,3.0,1781488800000.0,1781488980000.0,95,22,32,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Không có sự khác biệt về nhu cầu giảm đau thêm bằng opioid ở ngày đầu và ngày hai của hai nhóm.,opioid
train,9776,Med_CS-4727_2-19,4.0,1781491740000.0,1781491980000.0,103,23,36,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Không có sự khác biệt về hai nhóm về nhu cầu sử dụng opioid, thời gian nằm viện và các biến chứng khác.",opioid
train,9777,Med_CS-4727_2-27,3.0,1781495220000.0,1781495400000.0,53,11,19,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Giảm nhu cầu opioid, bệnh nhân thì thấy hài lòng hơn.",opioid
train,9778,Med_CS-4727_2-35,6.0,1781500500000.0,1781500860000.0,158,35,58,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Gây tê vùng có nhiều ưu điểm hơn so với gây tê toàn thân, giúp giảm đau tốt hơn, tăng mức độ hài lòng, giảm các tác dụng không mong muốn liên quan đến opioid.",opioid
train,9779,Med_CS-4727_2-4,4.0,1781484600000.0,1781484840000.0,116,26,39,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Như vậy gây tê thần kinh đùi giảm đau hiệu quả và ít tác dụng liên quan ít tác dụng không muốn liên quan đến opioid.,opioid
train,9780,Med_CS-4728-1,9.0,1781488140000.0,1781488680000.0,112,27,32,2,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Có thể là là Basedow. Đúng chưa? Có cái bướu giáp lan tỏa độ 2, độ 3, có cái mạch nhanh, có run tay, có sụt cân.",Basedow
train,9781,Med_CS-4735-1,6.0,1781482500000.0,1781482860000.0,81,18,24,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ví dụ như mức độ hormone hoặc mùi đặc trưng của bệnh, như ung thư hay tiểu đường.",hormone
train,9782,Med_CS-4738-4,7.0,1781490000000.0,1781490420000.0,185,42,69,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nếu khối u chèn ép ống dẫn mật, các bác sĩ có thể đặt một ống stent bằng nhựa hoặc bằng kim loại để giúp đường dẫn mật thông thoáng và khôi phục lại dòng chảy c",stent
train,9783,Med_CS-4741-2,5.0,1781486160000.0,1781486460000.0,94,23,35,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"và nó nổi ở trên cái nền niêm mạc, cái cái niêm mạc bị viêm thì người ta gọi đó là hạt Koplik.",Koplik
train,9784,Med_CS-4742-2,5.0,1781497980000.0,1781498280000.0,55,14,17,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Ví dụ như là có thể tìm thấy cái hạt Koplik ở trong má.,Koplik
train,9785,Med_CS-4743-2,4.0,1781484240000.0,1781484480000.0,103,23,35,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Một dấu hiệu đặc trưng mà ít người biết đến là những nốt trắng nhỏ li ti bên trong má, dấu hiệu Koplik.",Koplik
